area,bedrooms,bathrooms,location,price
1536,4,3,Vizag,7390293
4045,2,1,Chennai,15064471
2781,2,2,Vizag,9785852
2935,5,3,Bengaluru,16230204
3337,2,4,Mumbai,22016011
1718,1,2,Mumbai,10952169
2874,3,3,Vizag,11234524
1049,3,4,Vizag,5782795
4631,3,1,Vizag,15419033
3782,3,4,Mumbai,24930292
1141,4,1,Vizag,5862807
1835,5,2,Chennai,9533485
4389,4,2,Hyderabad,18878997
2124,3,2,Hyderabad,10097926
998,3,3,Hyderabad,6746457
1278,2,1,Hyderabad,6390894
4213,5,2,Chennai,17586448
3591,5,4,Mumbai,27013845
3183,2,3,Hyderabad,14009057
2032,1,1,Chennai,7441176
2747,5,2,Chennai,12475536
4288,5,1,Mumbai,28989895
1693,1,4,Bengaluru,9330954
4359,3,4,Chennai,16974176
4621,1,4,Bengaluru,19516458
2995,5,3,Vizag,12282010
1477,2,4,Chennai,7201463
3136,5,4,Bengaluru,16706532
2336,3,4,Bengaluru,12819377
3775,2,4,Mumbai,24532287
1173,2,2,Chennai,5641104
1710,2,3,Chennai,7948912
3987,4,2,Bengaluru,18840447
2115,2,3,Chennai,9215993
4853,2,3,Mumbai,29312763
3611,1,2,Vizag,12058634
1923,1,3,Vizag,7136508
4770,2,1,Hyderabad,18194987
1888,2,1,Hyderabad,8480200
889,2,1,Hyderabad,4633409
3751,3,1,Hyderabad,15975671
2398,3,3,Vizag,9524981
937,2,1,Hyderabad,4923219
1641,2,3,Chennai,7623545
538,4,3,Bengaluru,6271795
2042,3,2,Chennai,8960221
2244,1,4,Chennai,9354458
1989,2,4,Hyderabad,10086460
636,4,2,Bengaluru,5880723
1807,1,3,Hyderabad,7995596
3576,4,3,Hyderabad,16698252
2093,2,1,Chennai,8444650
2437,1,4,Vizag,9232864
4858,3,4,Hyderabad,20193776
2379,4,1,Chennai,10311941
4434,3,4,Mumbai,27982045
1540,4,4,Bengaluru,10037841
2173,1,3,Hyderabad,9320156
1262,3,1,Chennai,6212275
2654,3,4,Mumbai,19710395
2323,1,2,Hyderabad,9419281
3181,3,4,Chennai,13113023
4239,5,2,Mumbai,28012833
2339,2,2,Bengaluru,11469337
752,4,2,Bengaluru,6260985
2658,5,1,Hyderabad,12752134
4411,5,1,Chennai,17589395
4528,1,1,Chennai,16132598
1084,1,4,Vizag,5011894
4739,1,1,Mumbai,25684959
529,3,2,Chennai,4473155
1114,3,2,Vizag,5509784
842,4,1,Chennai,5274371
2158,4,4,Bengaluru,12366538
562,3,1,Bengaluru,4468919
3000,4,4,Hyderabad,14561762
3925,2,3,Bengaluru,18176686
2037,5,4,Mumbai,17292247
4114,2,3,Vizag,13837028
1279,2,1,Mumbai,9034775
1058,1,2,Chennai,4911800
1903,1,2,Chennai,7645848
3920,2,4,Bengaluru,17968250
1734,4,3,Chennai,9101529
1088,2,1,Mumbai,8505288
3662,5,3,Bengaluru,18110346
4669,3,3,Mumbai,29555903
2590,1,1,Bengaluru,11354775
4006,1,1,Hyderabad,15858753
1434,5,2,Hyderabad,8742650
4405,2,3,Vizag,14398656
2427,4,1,Chennai,10278918
4829,2,2,Hyderabad,19335515
3522,2,2,Vizag,11938638
4042,1,1,Mumbai,22986467
3049,5,3,Bengaluru,16870295
3470,4,4,Vizag,13714720
1053,5,4,Vizag,6785514
795,1,3,Chennai,4267418
3318,4,4,Chennai,14996802
2641,5,1,Bengaluru,14327425
2518,5,2,Mumbai,18747784
3855,3,4,Mumbai,25797695
960,3,2,Hyderabad,5592305
1058,5,2,Vizag,6283492
690,4,4,Mumbai,9700630
2609,3,2,Vizag,10028986
4692,5,2,Vizag,17724097
3949,2,1,Bengaluru,17377421
2617,5,3,Bengaluru,14206556
1228,2,4,Vizag,5903460
3716,3,2,Bengaluru,17277875
1246,3,3,Vizag,6213958
840,3,1,Hyderabad,5205929
3342,4,2,Bengaluru,16440893
840,1,3,Hyderabad,4653987
2480,2,1,Mumbai,14779258
577,5,2,Mumbai,8436608
1966,1,3,Hyderabad,8856281
2926,2,4,Bengaluru,13573532
2581,3,1,Chennai,10564067
1594,2,1,Chennai,6826323
4342,2,2,Vizag,14984111
2921,1,3,Chennai,11518042
4776,3,3,Vizag,16197742
4724,1,4,Chennai,17133232
3904,1,3,Hyderabad,16154519
1959,1,3,Mumbai,12463529
2582,2,2,Mumbai,16438711
4772,3,2,Vizag,16225751
4598,3,2,Vizag,15658265
526,1,4,Vizag,3347001
4301,1,1,Mumbai,24495540
879,1,3,Bengaluru,5499013
927,1,3,Mumbai,7659690
1778,1,4,Mumbai,13035858
849,2,3,Bengaluru,5758351
3977,5,1,Bengaluru,18410697
2019,4,3,Mumbai,16134564
1662,1,1,Chennai,6493307
1338,5,4,Mumbai,13600643
2516,4,4,Chennai,11793121
3911,5,2,Vizag,15536061
748,5,1,Mumbai,8887598
1426,1,2,Chennai,6300247
3209,1,2,Hyderabad,12609302
1696,3,4,Chennai,8241869
4199,1,3,Bengaluru,18121357
2054,3,4,Mumbai,15815584
2826,1,4,Hyderabad,12472256
3665,4,4,Chennai,15740923
2807,1,3,Hyderabad,11927322
1367,1,4,Bengaluru,7292046
4295,2,3,Chennai,15203712
4936,4,2,Hyderabad,21458851
1544,5,2,Mumbai,14362474
895,4,3,Vizag,5523149
4948,3,4,Vizag,17955289
2139,2,4,Hyderabad,10476181
3819,4,1,Mumbai,25270741
3084,4,2,Chennai,13256261
628,2,1,Bengaluru,4108415
3407,5,1,Bengaluru,17182106
3957,1,2,Chennai,14000273
3761,5,2,Chennai,15930524
4768,2,2,Chennai,18089187
884,4,4,Vizag,6052401
601,2,4,Chennai,4388671
1803,4,2,Bengaluru,10617538
3417,5,4,Vizag,14396790
2757,5,1,Chennai,12167075
4296,3,3,Chennai,16075476
4621,4,4,Hyderabad,20862311
4514,5,2,Hyderabad,20419919
2263,2,2,Hyderabad,10294458
2084,4,1,Mumbai,15143323
3630,3,2,Mumbai,23734014
3780,5,1,Mumbai,23959907
2782,5,4,Mumbai,21359794
3832,3,4,Bengaluru,18455011
2510,3,3,Chennai,10753020
3510,5,1,Bengaluru,17046366
4772,4,4,Hyderabad,20622406
4897,5,3,Mumbai,31834074
2467,5,1,Chennai,11641860
2148,1,1,Hyderabad,8566117
3649,2,2,Vizag,12127191
4033,5,2,Mumbai,26455234
2091,5,1,Vizag,8760425
4407,3,2,Vizag,14924355
1563,1,4,Hyderabad,7792195
3043,4,3,Bengaluru,15141675
1573,2,4,Chennai,7119872
3405,5,4,Hyderabad,16889083
3340,3,3,Bengaluru,15897939
1945,2,3,Hyderabad,9094597
4422,3,3,Vizag,15460633
2463,4,4,Vizag,10305127
1354,1,3,Bengaluru,7000137
4850,5,4,Vizag,17453214
1159,2,2,Bengaluru,6556149
896,5,4,Vizag,6758727
1682,2,4,Vizag,7374628
3606,2,3,Mumbai,23020619
3940,4,2,Hyderabad,17463310
2525,1,1,Chennai,9617478
3001,4,3,Vizag,11945711
1193,1,2,Mumbai,7848586
1594,1,1,Vizag,5505817
2164,1,4,Hyderabad,10086726
4057,1,2,Bengaluru,17768459
789,4,1,Hyderabad,5572353
3261,5,4,Chennai,14764001
1063,5,3,Vizag,6446642
3634,4,2,Bengaluru,17629702
2823,4,3,Hyderabad,13616710
2097,4,2,Mumbai,16334192
2775,1,2,Chennai,10527631
1431,2,1,Vizag,5587307
1758,5,4,Chennai,10203208
2173,4,1,Hyderabad,10305855
523,5,3,Chennai,5685403
1991,5,4,Chennai,11004748
790,1,2,Vizag,3455373
1879,1,1,Hyderabad,7629962
1826,5,4,Chennai,10242961
3406,1,4,Chennai,12318369
1268,5,2,Mumbai,12035045
4551,2,4,Mumbai,29434847
4485,3,3,Vizag,15851176
1788,2,3,Chennai,7718848
1726,3,3,Chennai,8124974
1849,1,3,Hyderabad,8067510
2119,1,1,Bengaluru,9436103
1713,5,4,Hyderabad,10554379
2723,2,3,Chennai,11507860
1534,1,1,Bengaluru,6852322
1151,3,2,Bengaluru,6985848
4980,1,3,Mumbai,29606222
3492,2,1,Bengaluru,15113459
1553,1,4,Hyderabad,7966097
4575,4,1,Vizag,16243704
2856,2,2,Chennai,11117322
3930,3,2,Mumbai,24492643
3189,3,4,Bengaluru,16178731
1767,2,2,Hyderabad,8085292
3450,5,4,Mumbai,25306304
2467,2,1,Chennai,9726177
3711,1,1,Vizag,11859538
4801,5,2,Bengaluru,22305114
2111,3,1,Vizag,7881925
1096,3,2,Bengaluru,6935254
2899,1,4,Hyderabad,12353623
4995,2,2,Hyderabad,19953070
4041,5,1,Vizag,14738709
1963,2,4,Mumbai,14916120
3750,5,4,Vizag,14762181
1880,3,1,Chennai,7927984
1823,2,2,Vizag,6854156
4259,4,1,Vizag,15687089
2969,1,1,Chennai,10544438
1207,4,4,Bengaluru,8635924
4674,1,2,Bengaluru,19441196
4612,3,1,Chennai,16465566
2408,3,1,Mumbai,16155577
1172,5,4,Hyderabad,9141190
2300,1,4,Hyderabad,10516427
4520,2,3,Vizag,16279543
3122,5,2,Mumbai,22362547
1049,3,1,Vizag,4937413
3013,3,4,Mumbai,20527437
4416,4,2,Mumbai,29153826
995,5,4,Mumbai,12375563
2214,4,1,Hyderabad,10653330
1876,5,1,Hyderabad,10417066
1248,4,4,Vizag,6883486
3439,4,4,Bengaluru,17530855
2663,1,4,Chennai,10590019
2720,3,2,Chennai,11048791
4530,1,1,Hyderabad,17212684
594,4,3,Vizag,4644568
3404,5,3,Vizag,13567082
2885,1,4,Bengaluru,13948648
2048,5,3,Bengaluru,12750393
4752,5,1,Hyderabad,20741679
1075,4,3,Bengaluru,8091327
1435,1,2,Vizag,5272601
4494,2,4,Bengaluru,20063623
1022,4,2,Bengaluru,7302410
1640,1,1,Vizag,5672336
580,5,1,Mumbai,8159712
4755,4,3,Hyderabad,20826466
2113,1,3,Hyderabad,9069568
2923,4,4,Hyderabad,14839543
4994,1,1,Hyderabad,18753229
4454,1,2,Vizag,14643400
965,3,3,Vizag,5114204
3983,4,1,Chennai,14825635
3393,4,3,Bengaluru,17695588
2390,4,4,Mumbai,18259798
4186,5,3,Hyderabad,19439045
3976,5,4,Chennai,16710089
2767,1,2,Bengaluru,12762570
1106,4,1,Hyderabad,6827088
4409,5,4,Chennai,18532626
3766,4,1,Chennai,14866928
2788,2,1,Hyderabad,11885351
4121,5,1,Vizag,14693811
2363,5,4,Chennai,11826203
3310,4,1,Chennai,13107512
528,5,3,Bengaluru,6365277
4326,3,2,Hyderabad,17729538
1126,5,4,Bengaluru,9228570
2868,3,3,Vizag,11096153
2579,2,3,Mumbai,17562899
2023,3,3,Hyderabad,10339419
4018,1,2,Mumbai,23499502
2397,3,4,Vizag,9480429
4130,1,2,Mumbai,24190059
637,1,3,Mumbai,5932975
527,5,2,Vizag,4812930
634,5,1,Bengaluru,6300438
4780,1,3,Mumbai,28049754
3754,4,3,Chennai,15797702
3335,2,3,Hyderabad,14744332
3811,2,3,Bengaluru,17563478
3336,1,3,Bengaluru,14855902
1379,3,2,Chennai,7091662
2958,1,2,Hyderabad,12333399
4103,4,2,Chennai,15444532
3048,2,3,Mumbai,19278159
4453,5,1,Hyderabad,19453795
4741,3,3,Hyderabad,20432600
1852,2,3,Mumbai,13450624
1682,4,4,Bengaluru,10859885
3972,3,4,Chennai,16024443
1674,2,3,Vizag,7025891
1587,3,1,Hyderabad,7608168
3667,1,1,Mumbai,22122221
4652,5,2,Hyderabad,20978895
3934,3,2,Hyderabad,16605419
4083,3,2,Vizag,14592550
1710,1,3,Bengaluru,8314331
2950,1,3,Hyderabad,12276253
4531,1,1,Vizag,14925680
937,4,2,Mumbai,10155180
4969,1,1,Chennai,16721737
2321,1,4,Hyderabad,10205714
3100,1,4,Hyderabad,12764312
2925,3,3,Bengaluru,14004817
2793,5,3,Mumbai,21603244
4235,2,1,Bengaluru,18481003
1869,2,3,Bengaluru,10023497
3236,5,2,Hyderabad,14955729
2786,1,2,Bengaluru,12443707
2837,4,2,Bengaluru,14217815
2808,4,4,Bengaluru,15135268
3620,4,3,Bengaluru,18032472
4939,2,2,Mumbai,29269710
4255,1,1,Bengaluru,17276184
822,4,4,Chennai,6391408
4166,2,2,Hyderabad,16845548
3783,2,4,Vizag,13164468
4462,3,3,Hyderabad,18837445
2135,4,4,Chennai,10907533
2442,4,3,Mumbai,17816135
2458,4,3,Vizag,10416915
2766,4,1,Vizag,9915518
2671,3,4,Chennai,11677232
4165,1,3,Bengaluru,17814872
1283,1,2,Bengaluru,6584976
3451,2,2,Hyderabad,13984360
1003,5,1,Mumbai,10253915
1335,5,1,Chennai,7569061
3019,2,3,Hyderabad,13060850
1789,3,3,Chennai,8445028
3712,1,4,Chennai,14026486
3044,2,4,Mumbai,19818744
2719,1,3,Chennai,10205654
3684,1,1,Mumbai,22298892
2963,2,2,Hyderabad,12570369
1210,5,4,Hyderabad,8509003
4262,2,3,Mumbai,27309276
4360,4,4,Hyderabad,19793146
4696,2,2,Bengaluru,21004633
630,2,4,Hyderabad,4980280
3206,5,4,Bengaluru,17869674
1570,2,1,Vizag,5864542
4609,1,3,Vizag,15882466
2928,1,1,Chennai,10184680
4827,1,4,Mumbai,30634301
3033,1,3,Mumbai,18679551
3558,3,2,Bengaluru,17749069
710,1,4,Hyderabad,4737726
3094,4,2,Chennai,13027237
4178,1,4,Chennai,15441900
1540,3,3,Chennai,7782543
3619,2,2,Chennai,13549899
584,2,4,Bengaluru,5011497
1670,4,3,Vizag,7805651
2984,2,4,Mumbai,19616151
2034,1,3,Chennai,7994383
1507,3,2,Vizag,6435815
1328,2,3,Hyderabad,7100067
3340,5,4,Chennai,15231176
3580,2,4,Vizag,12618029
502,2,2,Vizag,3274785
3282,3,4,Bengaluru,16319278
1335,4,2,Vizag,7012003
2422,5,3,Vizag,10859379
2188,1,2,Vizag,7469051
4675,5,3,Chennai,18909030
4242,2,4,Vizag,14947306
4919,4,2,Mumbai,31969333
545,2,3,Hyderabad,4292082
1359,1,2,Chennai,5563989
4387,5,4,Bengaluru,21505466
996,2,2,Hyderabad,5758664
1129,4,3,Vizag,6152329
657,5,1,Hyderabad,5866157
3718,1,3,Hyderabad,14438815
4626,2,3,Vizag,15297164
2660,1,2,Vizag,9071091
1619,2,4,Chennai,7958665
2429,2,3,Hyderabad,11883830
3435,5,2,Bengaluru,17558624
1170,1,1,Chennai,4613891
3262,5,4,Hyderabad,15517485
3479,3,2,Bengaluru,15976812
1037,5,2,Bengaluru,8273461
606,4,4,Vizag,5029975
1859,1,2,Hyderabad,8014674
1311,1,2,Mumbai,9020281
2965,5,3,Vizag,12383254
846,2,3,Chennai,4988851
4596,3,1,Bengaluru,20150615
2849,2,4,Chennai,11922129
4072,1,3,Chennai,15181482
4038,2,1,Hyderabad,15763780
2568,1,4,Chennai,9867948
2843,1,4,Hyderabad,12351637
2455,4,4,Mumbai,19154319
3380,2,4,Chennai,13121172
2107,4,3,Bengaluru,12548827
2826,5,2,Hyderabad,13552424
2970,4,1,Mumbai,20177384
4063,2,4,Bengaluru,18724258
2708,5,1,Hyderabad,12805786
4480,1,3,Bengaluru,19242528
2397,5,3,Bengaluru,13874234
1102,3,3,Vizag,5550256
2588,4,3,Hyderabad,12586574
2149,5,4,Vizag,10099325
2704,3,2,Vizag,10126586
3835,4,3,Chennai,15534567
2149,5,3,Vizag,9885147
4600,2,2,Bengaluru,20127489
1830,2,3,Bengaluru,9171641
3100,2,1,Vizag,10037486
2603,3,2,Mumbai,17003556
4174,1,1,Chennai,14860561
4830,4,1,Vizag,17257021
2659,3,4,Vizag,10374957
1479,2,2,Hyderabad,7467921
559,2,1,Vizag,3209656
4997,5,3,Chennai,19677060
2586,5,3,Mumbai,19695674
567,4,4,Vizag,5136899
2502,3,3,Hyderabad,11508784
2557,2,2,Chennai,10201865
3272,2,4,Chennai,12996929
1809,3,1,Vizag,7069669
2070,4,3,Bengaluru,11380602
2993,3,1,Bengaluru,13606296
3940,1,1,Vizag,12397942
3760,4,4,Hyderabad,17784131
519,4,4,Chennai,5321503
2542,3,3,Bengaluru,12819867
2328,5,1,Mumbai,18014663
2400,5,4,Hyderabad,12993892
3407,4,4,Vizag,13377731
1473,3,3,Chennai,8045724
1340,2,3,Mumbai,10500101
4967,2,2,Vizag,17169526
4863,1,1,Vizag,14945947
4947,2,4,Bengaluru,22316010
3866,3,4,Vizag,14364470
1000,4,4,Bengaluru,7725202
2592,3,1,Mumbai,17367702
2851,5,3,Mumbai,21688262
779,4,4,Mumbai,9741983
848,3,2,Chennai,5295438
2753,2,1,Vizag,9486500
2576,3,2,Vizag,10173279
1326,2,2,Mumbai,9996154
2710,3,3,Vizag,10403107
2800,1,2,Bengaluru,12600806
2611,3,1,Bengaluru,12695405
2490,2,4,Hyderabad,12201154
4309,5,4,Chennai,18602161
2247,2,2,Vizag,8414883
4591,1,2,Bengaluru,19223829
4492,5,4,Bengaluru,21555005
636,1,1,Hyderabad,3228399
615,1,4,Vizag,3419804
992,3,3,Hyderabad,6301547
2542,5,3,Mumbai,19884018
1515,1,4,Vizag,5917367
1787,2,2,Chennai,7649004
3732,3,4,Mumbai,25139001
973,4,3,Chennai,6493504
4175,4,4,Chennai,17004872
4145,1,1,Hyderabad,16340022
3093,3,4,Vizag,12076808
4621,4,3,Bengaluru,21177640
3034,5,1,Vizag,11944727
3170,1,4,Mumbai,19997218
3379,1,3,Hyderabad,13930625
952,2,1,Hyderabad,5347174
4977,3,3,Vizag,16599996
2130,2,1,Chennai,8134233
916,2,1,Chennai,4398173
1125,2,2,Chennai,5651844
1112,2,4,Bengaluru,7212353
584,1,2,Hyderabad,3097468
3201,3,2,Chennai,13459638
1831,2,3,Vizag,7414602
610,2,4,Bengaluru,5164906
3897,2,1,Bengaluru,17310159
2550,4,3,Mumbai,19608670
4012,2,4,Vizag,14491131
2510,2,2,Chennai,9896525
3813,2,1,Chennai,14229039
821,3,3,Mumbai,8823671
1072,2,3,Hyderabad,5958548
4372,5,2,Bengaluru,20198020
2789,2,2,Mumbai,17640111
4300,4,2,Hyderabad,18739780
548,2,1,Vizag,2782411
2932,4,3,Chennai,12705830
2960,5,2,Mumbai,20905890
1212,1,1,Vizag,4303802
4091,2,4,Hyderabad,17743761
684,3,2,Chennai,4742712
4184,3,3,Bengaluru,18231614
1618,3,4,Vizag,7221663
2878,5,4,Hyderabad,14842296
3185,3,4,Chennai,13786543
4105,5,3,Bengaluru,20656549
550,5,3,Bengaluru,6504799
2501,2,2,Chennai,9631702
610,2,4,Mumbai,7217198
4495,3,4,Vizag,16619396
2104,4,1,Hyderabad,10051531
1408,3,4,Bengaluru,8558364
1772,3,3,Mumbai,13723168
1042,5,3,Chennai,6921321
3882,4,4,Hyderabad,17735600
2100,1,1,Bengaluru,9222776
2972,1,1,Vizag,9888679
2192,1,4,Vizag,8213908
2417,3,2,Vizag,9186711
2209,5,4,Mumbai,18926029
3245,3,3,Chennai,13123891
1771,4,2,Chennai,8549802
4617,2,2,Chennai,17105944
780,2,1,Chennai,3996249
2190,2,2,Hyderabad,9921943
2433,2,3,Hyderabad,11486440
2788,5,1,Vizag,11243805
4804,2,2,Bengaluru,21679681
4869,1,3,Vizag,15891665
4799,2,2,Hyderabad,18573119
2408,2,4,Bengaluru,12416321
4917,2,1,Bengaluru,20975208
965,5,4,Vizag,6333301
3637,4,2,Mumbai,24202767
2754,3,2,Vizag,9969883
3664,2,1,Hyderabad,14578319
2710,4,4,Vizag,11659796
3968,4,3,Mumbai,25733463
4875,1,3,Bengaluru,21774029
4066,3,4,Vizag,15221140
4735,5,1,Bengaluru,21937691
2011,3,3,Chennai,9554358
3494,5,2,Hyderabad,16912577
3018,5,2,Vizag,12561103
2295,2,4,Hyderabad,10653235
1421,4,3,Vizag,6964190
4980,3,3,Mumbai,30873349
3817,3,4,Hyderabad,16514934
2261,4,2,Vizag,8889200
911,4,2,Bengaluru,6766492
640,2,3,Mumbai,6775096
1989,2,1,Hyderabad,8468000
1250,5,3,Hyderabad,8349633
4346,4,3,Chennai,17265453
1109,1,3,Bengaluru,6107195
1020,1,4,Vizag,5018276
4450,1,2,Mumbai,27075452
923,4,4,Mumbai,11430170
2843,5,2,Vizag,11910339
3085,4,2,Hyderabad,14509376
2089,3,3,Hyderabad,10484631
3941,4,4,Mumbai,27990228
4070,4,4,Vizag,15768548
2416,2,2,Mumbai,16765180
4056,3,2,Hyderabad,17213759
1492,3,3,Chennai,8020766
1986,3,2,Bengaluru,10801096
2500,3,1,Mumbai,17136633
2541,5,4,Bengaluru,14550144
2196,2,2,Bengaluru,10852145
614,1,4,Mumbai,6478403
2359,3,3,Bengaluru,12604984
1112,5,1,Vizag,6190695
2423,2,1,Mumbai,14833169
3140,4,2,Mumbai,21224051
2724,1,4,Chennai,11057220
4551,3,1,Chennai,16671945
4027,1,1,Mumbai,24443549
2720,4,1,Bengaluru,13504624
2073,4,3,Vizag,8991016
2650,5,2,Chennai,12402988
3397,3,3,Mumbai,23231242
3568,5,1,Vizag,13499535
4851,4,4,Bengaluru,22151941
2141,1,4,Vizag,8241129
1889,5,4,Bengaluru,11823626
2804,1,4,Bengaluru,13066468
4953,5,2,Vizag,17590807
3073,2,2,Chennai,11644647
4909,1,3,Vizag,16479614
1006,1,2,Hyderabad,4992295
516,4,1,Hyderabad,5001093
4406,2,4,Chennai,16464992
4858,4,2,Mumbai,29594246
2191,3,4,Hyderabad,11173811
3483,3,2,Vizag,12219849
3834,4,3,Vizag,14343496
1257,4,1,Mumbai,11246739
3447,1,2,Chennai,12605071
546,3,4,Chennai,4731586
4660,1,3,Hyderabad,18131188
4771,3,1,Mumbai,30322649
681,1,1,Bengaluru,3646629
2762,3,3,Hyderabad,12966240
1714,5,3,Chennai,9366303
3560,3,1,Chennai,13523428
2103,2,4,Hyderabad,10166881
1243,4,4,Vizag,6701044
3808,5,3,Hyderabad,17351392
4081,5,4,Bengaluru,20350745
2824,3,1,Mumbai,18270851
3630,4,2,Vizag,13917549
3289,3,4,Vizag,12754415
3673,4,4,Hyderabad,16899177
4522,2,3,Chennai,16922324
1141,5,4,Chennai,7737361
4450,1,3,Chennai,16408727
4808,1,2,Hyderabad,19030333
2088,5,2,Bengaluru,12050072
4406,3,2,Bengaluru,19583939
4820,4,4,Vizag,17682873
2302,5,3,Chennai,11071519
3396,1,3,Mumbai,20412551
4990,3,4,Mumbai,31205556
1255,5,2,Bengaluru,8720129
4833,1,1,Vizag,14810126
3368,3,2,Vizag,11422683
2451,5,1,Chennai,10925967
3505,2,3,Mumbai,22425377
3083,2,4,Mumbai,21162238
3959,3,2,Bengaluru,18381653
2125,2,3,Mumbai,14407915
1555,1,2,Vizag,5587164
2776,5,3,Chennai,12964113
3585,3,2,Hyderabad,15003771
2717,2,1,Hyderabad,10960770
3895,1,1,Mumbai,22596786
2747,4,4,Hyderabad,13814818
2646,2,1,Mumbai,16578325
4112,5,1,Vizag,14500606
2409,3,4,Bengaluru,12731775
1379,4,2,Mumbai,12269937
4686,3,1,Vizag,15825663
1548,1,4,Vizag,6356614
1417,3,3,Mumbai,12036294
2373,2,1,Vizag,8281722
4608,3,2,Bengaluru,19894126
4204,5,3,Mumbai,28105581
1780,4,1,Chennai,8602131
1059,2,1,Hyderabad,5552220
2145,1,1,Mumbai,13723353
3894,3,4,Bengaluru,19405555
3006,3,1,Bengaluru,13987679
3447,1,1,Chennai,12334472
2400,3,3,Hyderabad,10855405
2120,5,3,Vizag,9798022
3972,2,1,Chennai,14993532
1188,3,4,Chennai,6838499
2335,5,3,Chennai,11397436
892,1,3,Vizag,4682763
3161,1,1,Vizag,10142058
2138,5,2,Hyderabad,11468118
3854,2,3,Hyderabad,16069121
2265,2,3,Vizag,9092331
536,1,3,Chennai,3429464
3533,2,1,Bengaluru,15599210
3018,1,2,Bengaluru,13343325
3370,2,2,Bengaluru,14969382
4820,5,2,Hyderabad,21238885
4542,1,3,Chennai,17063610
1499,1,4,Chennai,6899489
3541,5,1,Hyderabad,15071438
3011,5,3,Hyderabad,14385939
2121,1,3,Mumbai,14075405
1066,1,2,Chennai,4658609
897,2,3,Mumbai,7754829
2687,2,2,Bengaluru,12627454
1284,5,2,Hyderabad,8187517
1428,5,3,Chennai,8533395
1619,3,2,Bengaluru,8989524
634,1,2,Chennai,3422997
1270,4,4,Mumbai,12471771
1565,4,2,Bengaluru,9330403
977,1,4,Chennai,5241402
3847,4,2,Mumbai,25153940
4090,3,4,Bengaluru,19131764
786,1,3,Mumbai,6627657
4919,4,1,Vizag,17679572
652,3,1,Bengaluru,4746753
1112,4,4,Hyderabad,7901761
1383,4,4,Hyderabad,8645326
2881,3,3,Chennai,12335746
3823,4,1,Bengaluru,17834170
4648,1,4,Bengaluru,20224039
3810,4,1,Bengaluru,18009387
3007,2,4,Bengaluru,14890373
2889,3,2,Mumbai,19726542
1440,5,4,Chennai,8845585
3770,2,1,Vizag,12351882
801,2,4,Vizag,4600093
1601,4,4,Vizag,7979524
2234,3,3,Mumbai,15191336
2482,2,1,Chennai,9355931
1664,5,4,Mumbai,15305400
2299,2,4,Mumbai,15808239
4415,3,2,Bengaluru,21076345
4338,4,3,Chennai,17139689
1429,2,1,Bengaluru,6823884
2480,5,4,Vizag,10889067
1635,1,2,Vizag,6055815
3607,1,2,Mumbai,22381074
4797,3,1,Vizag,16875748
3542,1,4,Hyderabad,15015461
2087,4,2,Vizag,8787404
4671,5,3,Bengaluru,23310382
2532,5,1,Bengaluru,13211170
4507,3,1,Hyderabad,18089959
2325,1,3,Hyderabad,9999410
2130,3,3,Chennai,10018784
1306,1,1,Vizag,4790502
4875,4,3,Chennai,19306139
1924,2,4,Vizag,7994697
625,5,4,Bengaluru,7654952
2185,3,1,Chennai,9221006
952,1,4,Bengaluru,6042707
4349,3,3,Chennai,16667662
740,2,3,Vizag,4132146
2422,3,1,Chennai,10112443
805,1,2,Bengaluru,4370602
4620,2,1,Hyderabad,17689212
4612,4,1,Mumbai,29575785
2864,5,4,Bengaluru,15976377
1353,2,2,Mumbai,10302799
4586,2,2,Hyderabad,18632223
1422,4,2,Vizag,6847240
2669,2,2,Vizag,9483352
2959,4,2,Mumbai,20726876
2718,2,2,Mumbai,17430495
4652,2,3,Vizag,15463915
671,4,3,Hyderabad,5992642
3616,3,1,Vizag,12798662
4456,2,1,Vizag,14215431
1241,2,2,Mumbai,9509435
1526,3,3,Hyderabad,8257952
4564,2,1,Chennai,16298033
1182,3,1,Vizag,5636866
4049,1,4,Mumbai,24946788
3686,3,3,Vizag,13776211
2537,1,1,Hyderabad,10189764
1218,5,4,Bengaluru,9696215
4110,4,3,Chennai,16914849
1578,3,2,Vizag,6800144
2549,1,3,Vizag,8690900
843,4,1,Chennai,5066500
2542,2,2,Mumbai,17459772
3790,5,4,Mumbai,26726013
4850,4,2,Vizag,17983524
1959,1,4,Mumbai,13730948
2468,1,3,Hyderabad,10364255
2070,4,4,Hyderabad,11566860
753,2,2,Chennai,4053026
3089,2,2,Vizag,10465973
3208,3,1,Chennai,12890755
2131,4,4,Bengaluru,12332719
2313,2,3,Chennai,9556960
2755,3,2,Bengaluru,13592620
3203,1,3,Hyderabad,13369950
4801,3,2,Mumbai,29657930
3911,2,4,Chennai,15200876
2418,1,3,Hyderabad,10778573
1777,2,4,Vizag,7810419
1838,5,1,Chennai,8974231
4537,1,2,Vizag,14298109
1473,1,3,Bengaluru,7526825
804,5,1,Hyderabad,6169493
4094,5,3,Mumbai,27984966
3356,4,4,Hyderabad,15592753
2290,2,1,Chennai,9169869
1361,1,2,Hyderabad,6243583
2501,1,4,Mumbai,15995545
2801,4,1,Chennai,12125529
1335,5,3,Chennai,8277470
2268,3,2,Vizag,8713194
559,2,3,Mumbai,6473855
1577,2,3,Hyderabad,7680430
703,3,2,Hyderabad,5226103
